path	role	area	claim_ids	sha256
archive/non-elliptic/verified/UNIVERSAL_QUARTIC_FIBER_MULTIPLICITY.md	historical	core	UQFM1	150c77479907d55ca03bcce7c5382976ba2f2596102a972e92103827de2f076e
archive/non-elliptic/verified/UNIVERSAL_QUARTIC_GAUGE_MULTIPLICITY.md	historical	core	UQFM3	bfc0cd9a26eac89171aea1ff9fa8c845df878ca720109067ca47a11626befb98
archive/non-elliptic/verified/UNIVERSAL_QUINTIC_CALCULATOR.md	historical	core	UQC1	cfc68bf2fb48c0f690984d5099a9fb93cf228e7407216947ac24b2a422e564e3
archive/non-elliptic/verified/UNIVERSAL_QUINTIC_FIBER_MULTIPLICITY.md	historical	core	UQFM2	1ddfeef228b530a1a01e97dff7bd0f77cf0c3afeb4b32e7fb78c45fd9ac6b8ff
archive/non-elliptic/verified/UNIVERSAL_QUINTIC_TARGET_LINE_SEARCH.md	historical	core	UQTL1	132f54b674174d4a63bb54151765a6e687ce2b0628aa7e0deda431c34a49d911
archive/non-elliptic/verified/UNIVERSAL_RELATIVE_KELLER_MAP.md	historical	core	URKC1,URK1,UAM1	4cced623c100a90859996e5aea69219a241c56c20ca087f1a9d4caa50209c1c5
archive/non-elliptic/verified/UNIVERSAL_SYMMETRIC_MONODROMY.md	historical	core	UM1	107bbc988a97f9b47d4dd7254dc4c337ffc3cea3c1a4b16a1a9f3e77e77ed4d5
archive/non-elliptic/verified/WEIGHTED_SEED_THEOREM.md	historical	core		fa3cfacb5ba5d620ded328fe6e996e1fbc38709018f7c1a884fc917caf7bfbde
archive/non-elliptic/verified/WEIGHTED_TANGENT_FORMULA_AUDIT.md	historical	core		64142efb60f61df4fcc6f81766f0acd0fdac017505faf6e48fb035a467f03400
archive/non-elliptic/verified/WHOLE_PLANE_STABLE_MULTIPLICITY.md	historical	core	WPSM1	917c41ead91ef17e7b1fbe5ca3587860664030b8b4b52876a24ba348e9b0c5b0
archive/plane-jc-closed-branches/JC2_DEGREE108_BELYI_REDUCTION.md	historical	core		6ab8096815e227d28db29b0fd349b7b5aa71f07a0dafcaa3c791be1ff53ce8e3
archive/plane-jc-closed-branches/JC2_DEGREE108_LAURENT_NORMAL_FORM.md	historical	core		6946da54da202bd04cc58aad7956a5ff648aa262d7f11f7b55de5d789a159fe9
archive/plane-jc-closed-branches/JC2_DUAL_SCHUR_CURVATURE_OBSTRUCTION.md	historical	core		65a1368652d8165a5b4d24f10fd75ab61fe657a8b267807929c8943e78391375
archive/plane-jc-closed-branches/README.md	historical	core		46c6d62b8292a92b165cf8556b60c3e80d0d79e36680b6e2b179f2ad420d94b4
archive/provenance-audits/NASKRECKI_SIX_QUESTIONS_AUDIT.md	historical	core		942332184dd73de505df6c823ee78404005d961b842e410dea89b09a072c1db1
archive/provenance-audits/REPOSITORY_EXPERIMENT_LIFECYCLE_AUDIT_2026-09-02.md	historical	core		2bd6377126bc005b05d53aa01d9e2fd0fab340a3b55defd1513ca77acc18a909
archive/provenance-audits/STATUS_HASH_REFRESH_2026-08-25.md	historical	core		3912f6671121f846b30e4c5aab1d152559318275d5327fa5c5fcf1caa47fa933
archive/repository-cleanup-2026-09-12/README.md	historical	core		05307f375dbc5bfd4763ab1e54aea75a55582ae7c07ff92563e3e913ded9a367
archive/tooling/DEGREE6_SPARSE_EQUIVARIANT_SEARCH.md	historical	core		59767ec095457d4620e61bb78f48e35d5396e221ee4feea67d78f55e7c44f05f
archive/tooling/LOWER_COORDINATE_DEGREE_SURJECTIVE_SEARCH.md	historical	core		18c8f69a86741f9058bcbaa0ac86b09470065b866949d0186cdc1ba1db9ba7d9
archive/tooling/MALLE_KELLER_CENSUS.md	historical	core		993308bd6a9422fbc86d9b0f2de108ec57f13cd12024044fd5ec0aa694b9a00d
archive/tooling/README.md	historical	core		4d3b3e098e59e617e7c1808fa63bd764ee0f0dfadea9f0d695d259dad56fd5a2
archive/tooling/artifacts/README.md	historical	core		6d4782982c12b747665351df6afc4d6a1e39b97de2d338586b999d3196a4e32f
archive/transfer-program/README.md	historical	core		107abbb81d2ee5843a18d00482027c5fcb8c74dfab196b4dba55c919e28f6219
archive/transfer-program/cubic-factorization-obstruction.md	historical	core		57d21227cdd3f4f5bea132bd67f0f04a0ebca00b4c3cd8331fd984048a79e33e
archive/transfer-program/failed-all-k-details/ALLOCATION_BRANCH_INTERSECTIONS.md	historical	core		8cf9b290c73f8511b60bccd73b92d25c13aca84b7e5a79a59652b04136a2dce1
archive/transfer-program/failed-all-k-details/ALL_K_CONDUCTOR_RIBBON_AUDIT.md	historical	core		5318f2fcf13e4fba0cefe2714711a293e694394d0ca9c47ca84321cd20895ad9
archive/transfer-program/failed-all-k-details/ALL_K_DEFORMATION_AUDIT.md	historical	core		8692e065818cc2b54c68ff0d9840b5ae737a00971abec0ae526857a337bec639
archive/transfer-program/failed-all-k-details/ALL_K_TRANSFER_BLOCK_THEOREM.md	historical	core		fa3f4bae31a0a8a4b189cf60e67856131fb7faf17d04a85a0c4318248afaf64b
archive/transfer-program/failed-all-k-details/DIRECT_TRANSFER_BASIS.md	historical	core		49b9c0e82120f54b62e7f94bcb1dcaf3eab73f549e4a21289a3d48f970eb6ed3
archive/transfer-program/failed-all-k-details/MASTER_QUOTIENT_THEOREM.md	historical	core		3930f5278a1f37ce80cfaffe10edadee0885529bb4dad7b85caca006970f11fb
archive/transfer-program/failed-all-k-details/README.md	historical	core		a42149876447b590355f12212f8c8afb1183368ecba2dd07f00ee0036216d830
archive/transfer-program/failed-all-k-details/UNIVERSAL_FACTORIZATION_GEOMETRY.md	historical	core		77c90e613a5d7fd58e4d529b8e2589ec52bb76a0d357c6ca6a91506ce4155aff
archive/transfer-program/failed-all-k-filtrations.md	historical	core		1315e8f6083510f21526e9dd22c81447d4ccd95b3b9c4202352e50b7ef4deebc
archive/transfer-program/three-four-transfer-computations.md	historical	core		4507029cb9f5ebfcdf4bf02116f31e50a88d948db11458847485f8714f65a6a4
archive/transfer-program/two-transfer-example.md	historical	core		581da72b455abbb26953c146e3ada3e63077c52e6242a8a389f08b44cf4a77f2
elkies-k3/A11_EQUATION_COST_ROUTE_HANDOFF_2026-08-24.md	canonical	elkies-k3	EC-K3-H3-A11-R17-PHYSICAL-Q4O208-PROMOTED-ROUTE,EC-K3-H3-A11-R17-Q6O1307-PROMOTED-LATTICE-ROUTE,EC-K3-H3-A11-R17-PHYSICAL-Q10-PROMOTED-ROUTE,EC-K3-H3-A11-R17-Q4O230-Q6O1315-PROMOTED-LATTICE-ROUTE,EC-K3-H3-FIRST-Q8-Q4O11-PROMOTED-LATTICE-ROUTE,EC-K3-H3-D13-R17-Q4O11-PROMOTED-LATTICE-ROUTE	ad70791a06fbbea7a1e48912a91078e199a33c961673bc8a1a466978d89c9a4d
elkies-k3/AGENTS.md	reference	elkies-k3		1cd0f210687bdb09b18286054d11abac7cbee267bb801ce375ad44f59aaf1ef2
elkies-k3/ARITHMETIC_RANK_TRANSFER_2026-09-03.md	reference	elkies-k3		d54ac49148f39f8d549786c4e30d987bc33eab58d206a6540a302aac75b27bd4
elkies-k3/BISECTION_COLLISION_SEARCH.md	canonical	elkies-k3	EC-K3-H3-Q6,EC-K3-H3-Q8-AMBIENT,EC-K3-H3-Q8-GENERIC-COMPONENT-CHART-FRAMES,EC-K3-H3-Q8-E7-4-7-GENERIC-RESIDUES,EC-K3-H3-Q8-ALL-GENERIC-E7-RESIDUE-COVER,EC-K3-H3-Q8-GENERIC-COMPONENT-CONDITION-BLOCK,EC-K3-H3-Q8-EXTRA7-SMOOTH-GENERIC-REJECTION,EC-K3-H3-Q8-EXTRA8-SMOOTH-GENERIC-REJECTION,EC-K3-H3-Q8-EXTRA9-SMOOTH-GENERIC-REJECTION,EC-K3-H3-Q8-EXTRA11-SMOOTH-GENERIC-REJECTION,EC-K3-H3-Q8-UNMARKED-E7-NODE-FRAMES,EC-K3-H3-Q8-E7-2-5-NODE-FRAME,EC-K3-H3-Q8-ALL-E7-NODE-PRINCIPAL-BIDEGREE-TEMPLATE,EC-K3-H3-Q8-INITIAL-NODE-CONDITION-BLOCK,EC-K3-H3-Q8-E7-4-3-PRINCIPAL-NODE-CLEARING,EC-K3-H3-Q8-E7-4-3-NODE-DIVISIBILITY-GEOMETRY,EC-K3-H3-Q8-E7-4-3-NODE-FRAME,EC-K3-H3-Q8-SMOOTH-PRINCIPAL-PART-CONDITION-BLOCK,EC-K3-H3-Q8-E7-5-6-GENERIC-RESIDUES,EC-K3-H3-Q8-EXTRA10-E7-4-7-GENERIC-RESIDUE-OBSTRUCTION,EC-K3-H3-Q8-ALL-COMPONENT-GENERIC,EC-K3-H3-Q8-EXTRA7-ALL-COMPONENT-SINGLETON-OBSTRUCTION,EC-K3-H3-Q8-SMOOTH-LINE-BUNDLE-LATTICE,EC-K3-H3-Q8-ENDPOINT-SMOOTH-OBSTRUCTION,EC-K3-H3-Q8-ENLARGED-ENDPOINT-SMOOTH-KERNEL,EC-K3-H3-Q8-EXTRA4-MARKED-E7-COVER,EC-K3-H3-Q8-EXTRA4-E8-COVER,EC-K3-H3-Q8-EXTRA7-E3-GENERIC-OBSTRUCTION,EC-K3-H3-Q8-E7-SLACK1-OBSTRUCTION,EC-K3-H3-Q8-EXTRA13-NODE-OBSTRUCTION,EC-K3-H3-Q8-EXTRA10-NODE-OBSTRUCTION,EC-K3-H3-Q8-EXTRA10-ALL-COMPONENT-GENERIC-OBSTRUCTION,EC-K3-H3-Q8-CHILD-MARKING,EC-K3-H3-Q8-CHILD-PHYSICAL-ROOT-TARGET,EC-K3-H3-Q8-CHILD-IISTAR-VERTICAL-IDEAL,EC-K3-H3-Q8-CHILD-IVSTAR-VERTICAL-IDEAL-PAIR,EC-K3-H3-Q8-CHILD-IVSTAR-ORIENTATION,EC-K3-H3-Q8-CHILD-ADDITIVE-CHORD-BLOCKS,EC-K3-H3-Q8-CHILD-SATURATED-ANSATZ-PROBE,EC-K3-H3-Q8-CHILD-SATURATED-PENCIL-OBSTRUCTION,EC-K3-H3-Q8-CHILD-FINITE-MODULE-MODULAR,EC-K3-H3-Q8-CHILD-FINITE-Q-MODULE-QQ,EC-K3-H3-Q8-CHILD-NEF-LOCAL-MODULE,EC-K3-H3-Q8-CHILD-COMPONENT-NEF-BISECTION-PENCIL,EC-K3-H3-Q8-CHILD-COMPONENT-NEF-CHORD-TRANSPORT,EC-K3-H3-Q8-CHILD-COMPONENT-NEF-GENERIC-BISECTION-BRANCH,EC-K3-H3-Q8-CHILD-COMPONENT-NEF-TRANSLATION-ADDITIVE-JETS,EC-K3-H3-Q8-CHILD-Q-FRAME-POLE-PROFILE,EC-K3-H3-Q8-CHILD-Q-FRAME-NORMALIZATION-MODULAR,EC-K3-H3-Q8-CHILD-Q-FRAME-NORMALIZATION-CRT,EC-K3-H3-Q8-CHILD-Q-REGULAR-FRAME,EC-K3-H3-Q8-CHILD-Q-REGULAR-FINITE-MODULE,EC-K3-H3-Q8-CHILD-Q-REGULAR-SMOOTH-FRAME,EC-K3-H3-Q8-CHILD-Q-REGULAR-GENERATOR-OBSTRUCTION,EC-K3-H3-Q8-CHILD-DIAGONAL-PENCIL-OBSTRUCTION,EC-K3-H3-Q8-CHILD-SMOOTH-MODULE,EC-K3-H3-Q8-CHILD-IVSTAR-ENTRANCE,EC-K3-H3-Q8-CHILD-IVSTAR-COMPONENT,EC-K3-H3-Q8-E7-TARGET,EC-K3-H3-Q8-E8-TARGET,EC-K3-H3-Q8-E8-MODULE,EC-K3-BISECT-ORBIT,EC-K3-BISECT-DISJOINT-FRONTIER,EC-K3-ALT-BISECT-ORBIT,EC-K3-BISECT-EXTENSION-PROTOCOL,EC-K3-BISECT-EQUATION-BATCH,EC-K3-Q80-UNMARKED-FIRST-Q4-COLLISION	7686e3e1d5f0a4f66635d87aebd8add8de953450e933db2934c67ec54408e59b
elkies-k3/BISECTION_PAIR_COVER_GEOMETRY_2026-08-31.md	canonical	elkies-k3	EC-K3-BISECT-BIQUADRATIC-R19	72a6adbce4635fef2572188c21782c4377ae970454e310124b9e9dded34be29e
elkies-k3/CONSTRUCTION_ROUTES.md	reference	elkies-k3		31c410d7a94a3623107085af0597eb119ec61b125638099baa18a772a0cdda69
elkies-k3/CURVE302_COMPLETE_P6_TRIANGLE_GATE_2026-09-07.md	canonical	elkies-k3	EC-K3-CURVE302-COMPLETE-P6-TRIANGLE-GATE	6b26cf28289eb4e4957318e4cad00c441520736b37101b3f64289f671795c46b
elkies-k3/CURVE302_SHARED_BRANCH_GATE.md	canonical	elkies-k3	EC-K3-CURVE302-SHARED-BRANCH-GATE,EC-K3-CURVE302-RATIONAL-BRANCH-CARRIER,EC-K3-CURVE302-BRANCH-CARRIER-ARITHMETIC,EC-K3-CURVE302-BRANCH-JACOBIAN-ENLARGEMENT	c2b844710fdf6f82aab6e0edd8d54ac5c6297cd77c053a11910eb35a0cbf020e
elkies-k3/CURVE302_SHORTWORD_TRIANGLES_2026-09-07.md	canonical	elkies-k3	EC-K3-CURVE302-TEN-SHORTWORD-TRIANGLES	df23a223b32b026c099a8d5e9ecce1ce0dbb07b3dff5839cd8b0f6baf845ff07
elkies-k3/CURVE302_SIX_MW15_TRIANGLES_2026-09-07.md	canonical	elkies-k3	EC-K3-CURVE302-SIX-MW15-TRIANGLES	4037c6246e452c77ae4e9999dc6b80a7d8f4cb7539080bf3d51b6154dbe1ce90
elkies-k3/CURVE302_TRIANGLE_MW14_2026-09-07.md	canonical	elkies-k3	EC-K3-CURVE302-TRIANGLE-MW14,EC-K3-CURVE302-TRIANGLE-6-8-MW14,EC-K3-CURVE302-TRIANGLE-BRANCH-SEPARATION	8989f6366a8d9fe34e6c726da6917ce6b04ee1ad481638c06985ed65f02c5878
elkies-k3/CUSTOM_NS_HALF_LATTICE_RANK_JUMP_SWEEP_2026-09-04.md	canonical	elkies-k3	EC-K3-CUSTOM-NS-HALF-LATTICE-SWEEP	8f51ab35b88a83c219a2619da7f7ccf7082b7ba428204d3e9af4844bda68808d
elkies-k3/DEFECT_GRAPH_SMALL_GENUS_DYNAMICS_2026-09-03.md	reference	elkies-k3		fe73710c5728add248b5e59457d919350edb826534954ebde395097b850e2e78
elkies-k3/DET1236_MARKED_SHIMURA_CURVE_2026-09-04.md	canonical	elkies-k3	EC-K3-DET1236-GENUS2-RATIONAL-POINTS,EC-K3-DET1236-MARKED-SHIMURA-CURVE,EC-K3-DET1236-V4-LOCAL-CONSISTENCY,EC-K3-DET1236-RATIONAL-CM-LOCUS,EC-K3-DET1236-CANDIDATE-DOUBLE-COVER	b0dc1767c30b56b4d57083492e52e9d0163f8a93ec570d06ff68e63af5707333
elkies-k3/DET378_QQ_MARKING_OBSTRUCTION_2026-09-04.md	canonical	elkies-k3	EC-K3-DET378-QQ-MARKING-OBSTRUCTION	ddc60387757844d2a945f703f059fef81df7c566ed3305b701d1b40da6268b63
elkies-k3/DET500_DET750_QQ_MARKING_OBSTRUCTIONS_2026-09-04.md	canonical	elkies-k3	EC-K3-DET500-DET750-QQ-MARKING-OBSTRUCTIONS	d1dbaa2ea642be48cf13ee7a0a354f12e493025a505506b491d096bdc169e700
elkies-k3/DETERMINANT_AWARE_FOUNDRY_RANKING_2026-09-02.md	canonical	elkies-k3	EC-K3-DIFFERENT-NS-ARITHMETIC-GATE-RERANK	b2011d9bd50607fa4a1442c92da0c80f5a6f890aaf0293cd2586fa87a2573be7
elkies-k3/DIFFERENT_NS_ARITHMETIC_MW17_FOUNDRY_OBJECTIVE_2026-09-04.md	canonical	elkies-k3	EC-K3-ARITHMETIC-FIRST-MARKED-T-FOUNDRY,OP-K3-DIFFERENT-NS-ARITHMETIC-MW17	fc46b84437bdf8986e9e886fa3bf527d4a1043791bac12866f11f6632b9fbde1
elkies-k3/E6A1_ORBIT103_SPECIALIZATION_SEARCH_2026-09-02.md	canonical	elkies-k3	EC-K3-E6A1-RHO19-ORBIT103-SPECIALIZATION-RANK7	5ce3da3037fce2db971636f6ae096b5a4f7923f2837dc62d6c7c7dfebd4bf73e
elkies-k3/E6A1_RHO19_GENUINE_Q2_NEIGHBORS_2026-09-02.md	canonical	elkies-k3	EC-K3-E6A1-RHO19-GENUINE-Q2-MW3	b6c8e51432df2427b5cc56068711165afe5615e5eaa5e2614d44e1f2c1658646
elkies-k3/E6A1_RHO19_K3_DISSECTION_2026-09-02.md	reference	elkies-k3		24c429d9a88dabd679ece589b4d7b8a59e177d348425923837ba2af3a1411b98
elkies-k3/E6A1_RHO19_ORBIT103_WEIERSTRASS_2026-09-02.md	canonical	elkies-k3	EC-K3-E6A1-RHO19-ORBIT103-EQUATION,EC-K3-E6A1-RHO19-ORBIT103-ARITHMETIC-RANK2	9756627a7a8e8d1bd9122af1a646c5adef32d5f0e7095cea43d103e025e49bce
elkies-k3/E6A1_RHO19_ORBIT96_WEIERSTRASS_GALOIS_2026-09-02.md	canonical	elkies-k3	EC-K3-E6A1-RHO19-ORBIT96-A7D7-GALOIS	bd6f020bdfa1cee02f09c794ce2b5371d8a419fbab629d206b58bcd06f2d691d
elkies-k3/E6_II_RANK3_QUADRATIC_BASE_CHANGE_2026-09-02.md	canonical	elkies-k3	EC-K3-RES-QBC-E6-II-RANK3-RHO19,EC-K3-RES-QBC-E6-II-Q2-MW4,EC-K3-RES-D6-RATIONALIZED-SECTION-CHART	650a3e67e038b8d4352c19b2018bff17c789dbc3805e250585722ac52b028b28
elkies-k3/E6_MW3_ATTACK.md	reference	elkies-k3		5293e21d5470cc37c4612627f563be99afbdb58045d3518357f6ab0539a37849
elkies-k3/E6_MW3_PROGRESS_2026-08-20.md	reference	elkies-k3		6e3370f3827ee671aac6cef2bd3f5507e6b62abdfda09c5cbf73527de8d601bd
elkies-k3/E6_NEIGHBOR_CHAIN.md	reference	elkies-k3		c37d923775d0ee29a492296c23d11e578543131a9f789b6208b773b4d934d403
elkies-k3/E6_P1_SLICED.md	reference	elkies-k3		7109756a0b1ebff94566a54b7ad4ec0e34ac37e81aaf35c123f736056c35394e
elkies-k3/E6_P2_REDUCTION_2026-08-20.md	reference	elkies-k3		7fb34ffb0a2a1777c521d1c57de2f85d4223a6466a90f1f75473c133ffb464ee
elkies-k3/E6_RANK4_DET78_NIEMEIER_CLASSIFICATION_2026-09-03.md	canonical	elkies-k3	EC-K3-E6-RANK4-DET78-GLOBAL-ROOTFUL	6ff71008a18633acbe070b8068d43489bf911fd22a89e40c95f726f1af2d0911
elkies-k3/E6_RANK4_LINEAR_CHORD_INCIDENCE_2026-09-02.md	canonical	elkies-k3	EC-K3-RES-QBC-E6-RANK4-LINEAR-CHORD,EC-K3-E6-RANK4-ROOTLESS-Q2Q4-CENSUS	cb006258ff7ad1af753fd9547c5b60f7eb8168d4843aa724d0c2721c12c4a331
elkies-k3/E6_REDUCED_P1.md	reference	elkies-k3		da71a4f62a4869e3862ca71108a3e34a6debd78de6007e23c89dc59a0d20e6a7
elkies-k3/E8_A2_ALL_I3_FAMILY.md	reference	elkies-k3		1cafdc073309d9f0de6416580ee4914563345d74ea263da1cda09b89a417f795
elkies-k3/E8_A2_KODAIRA_CORRECTION.md	reference	elkies-k3		3c1c0cd2c8ca8e6b89cb4cfb96a0f54d91d77567522244c718824eaf861f9d1e
elkies-k3/E8_A2_MIXED_FAMILY.md	reference	elkies-k3		793b38b50aa479fa48d9ffab90651e003795f12e58956dbfbd4509c2114758ea
elkies-k3/ELKIES_2026_R17_PAPER_IMPACT_2026-08-27.md	canonical	elkies-k3	EC-K3-ELKIES-2026-R17,EC-K3-ELKIES-2026-HIGH-RANK-CALIBRATIONS,EC-K3-ELKIES-2026-NAGAO-POSITIVE-CONTROL,EC-K3-ELKIES-2026-R28-BAD-PLACE-KUMMER,EC-K3-ELKIES-2026-R28-S-CLASS-PILOT,EC-K3-ELKIES-2026-R28-LOCAL-COVERAGE,EC-K3-ELKIES-2026-R28-PUBLIC-SELMER-CONTROLS,EC-K3-ELKIES-2026-RESIDUAL-SELMER-GATE,EC-K3-ELKIES-2026-R18-COVER,EC-K3-ELKIES-2026-R19-PAIRED	d300228836654d4b44b734a02d53d3f53e49d6085088ab9f83dccbdcd1e7efe3
elkies-k3/ELKIES_K3_PROCESS_ATLAS.md	reference	elkies-k3		d2fedaafcb7d3e70e4813e5c9c89bd0170e71ea97bf646215eb293a678e5e72f
elkies-k3/ELLIPTIC_NEIGHBOR_COMPILER.md	reference	elkies-k3		50c5fa107a203684e065cb4e492297e23903761aca7cb5f3c9b59669cec0b397
elkies-k3/EXACT_NEIGHBOR_ENGINE.md	reference	elkies-k3		921c94b7d5e2c2466b1a50d8908a766c252470ecf408b58b5683a73f10f8098d
elkies-k3/FIXED_CORRIDOR_REVERSE_LIFT_2026-08-26.md	canonical	elkies-k3	EC-K3-H3-FIXED-REVERSE-A1-2A1-QQ,EC-K3-H3-FIXED-REVERSE-3A1-QQ,EC-K3-H3-FIXED-REVERSE-4A1-QQ	08f706a229ff3edeb6fb5f09600d3f65a5a26882f242566ff63c531b2d3de5f8
elkies-k3/GOLAY_DET720_QQ_MARKING_OBSTRUCTION_2026-09-04.md	canonical	elkies-k3	EC-K3-GOLAY-DET720-QQ-MARKING-OBSTRUCTION	6570055afe5df107d768ef1e3135dbfce7e908f0acf1fe1e31dd71e7fed1a32f
elkies-k3/GOLAY_OCTAD_LATTICE_DESIGN_2026-09-01.md	canonical	elkies-k3	EC-K3-GOLAY-DET720-NS-SATURATION,EC-K3-GOLAY-DET720-PHYSICAL-CORRIDOR	c2d5119f310abe49bb81c02f40d302bb8530b5e165e98cc8a7f349f20c72d178
elkies-k3/H3_D12_Q80_CROSSOVER_AUDIT_2026-08-24.md	canonical	elkies-k3	EC-K3-H3-D12-Q80-CROSSOVER-AUDIT	003e427fc4facf93cb123130b933dbb323712fd9dc2d75c50a4281cf7ee76e5c
elkies-k3/H3_PREFERRED_PATH.md	reference	elkies-k3		ff2f7e6c109288f2a2051127199cf6617f53431f79610768447917fa98309bf6
elkies-k3/H3_Q24_EFFECTIVE_CLUSTER_2026-08-23.md	reference	elkies-k3		0f2b21bf19a1b0e262c00fa44a78b73c76d502ee142b015a1145c1e0bbdb4331
elkies-k3/H3_Q24_FRONTIER_2026-08-23.md	reference	elkies-k3		45a67d2a837aeac6d11245edd15203174a07c00d43c02e59094ca3b6cdd531bf
elkies-k3/H3_Q24_R17_CLOSEOUT_2026-08-23.md	reference	elkies-k3		6149c040b1ce6a5f86bb8d0a53ff2e02d1df44fc366e1b8e5b1a70b9fc03e8ad
elkies-k3/H3_Q8_CURRENT_FRONTIER.md	reference	elkies-k3		d9966762b6ad80ed411ced57fd75e2a04cbf190f65aa404f881f6847780d0dc6
elkies-k3/H3_Q8_MODULE_INTERSECTION_2026-08-22.md	reference	elkies-k3		3a1d3a0c21b4428db67d4fe5c9b0278ad8316d264cb84eb065737a6c1c987d8e
elkies-k3/H3_Q8_MODULE_INTERSECTION_CONTINUATION_2026-08-22.md	reference	elkies-k3		2900b3bb60f731135e1605cdc0f1e2f292697c6631d74e98c3b9d64f99898d29
elkies-k3/H3_Q8_REAUDIT_2026-08-22.md	canonical	elkies-k3	EC-K3-H3-Q8-QQ-D13	aa2b9df92111b418d29fb697d945f977c80bee817ee9c878dbdfd0eb362c4573
elkies-k3/ICARM_A1_MW16_ATLAS_2026-09-04.md	canonical	elkies-k3	EC-K3-ICARM-A1-MW16-ATLAS	89acc22307073d275286b48ae3ae079686265748135fc831198b81ab02940020
elkies-k3/ICARM_CURVE302_RANK31_HANDOFF_2026-08-23.md	reference	elkies-k3		174cf0879e7c7fd7af5979fed3f2588856f511cbd8bcbfc12032b8b7d9836e8b
elkies-k3/INTEGRAL_RANK_TRANSFER_GLUE_CALCULUS_2026-09-02.md	canonical	elkies-k3	EC-K3-INTEGRAL-RANK-TRANSFER-BRIDGE-PREDICTOR-BENCHMARK,EC-K3-E6-DET78-PROSPECTIVE-BRIDGE-NEGATIVE	9dc0be76e7cd90389b45f090a6d9ef521a06eecb991c917b3bc3419d2f72e1c6
elkies-k3/INVERSE_ADE_ADAPTIVE_BACKEND_2026-09-03.md	reference	elkies-k3		3b38da192e5ca9a90c9ccc35c5181fb0383bfb28ce13c1e436d0444171d56711
elkies-k3/INVERSE_ADE_PROJECTIVE_BIRTH_STRATA_2026-09-03.md	reference	elkies-k3		4075a5e42861066c41a9f2eae729d3dca17bb52a607ab9dacd89c1f1dda1a78b
elkies-k3/INVERSE_ADE_TARGET_PLANNER_2026-09-03.md	reference	elkies-k3		9155875f46078942a029b97b3fefd08ba12a4ec220ea1aa64061d862de369e0a
elkies-k3/J2_GEOMETRIC_ACCESSIBILITY_2026-09-03.md	canonical	elkies-k3	EC-K3-H3-ROOTLESS-J2-MINIMAL-ACCESSIBILITY	7e02860315676f60a815346872cd80ddcc8237aed663d9a17bbc691e06772529
elkies-k3/KUMAR_E7E8_BACKTRACK.md	reference	elkies-k3		43a938f6161a45c4641901858257c2c992f4763f1c8190b54a8e7a6e426c5d94
elkies-k3/LATTICE_FOUNDRY_EMPIRICAL_SOURCE_RANKING_2026-09-02.md	reference	elkies-k3		28399d8fee502dcc697978420ae4c81535b5060864d166b8ef35c3e4903a99d0
elkies-k3/LATTICE_FOUNDRY_EQUATION_FIRST_SHORTLIST_2026-09-02.md	canonical	elkies-k3	EC-K3-NS0031-MARKED-SOURCE-PRECURSOR	f2d62a222e0eae622c7e0296225b74e9c9935b0f22ed55b2b70bface78161c2b
elkies-k3/LATTICE_FOUNDRY_REPORT_2026-09-01.md	reference	elkies-k3		d06db3ad50e4d235604972d527d94471945cfea499317f75cc28b04c03c0cd4f
elkies-k3/LATTICE_FOUNDRY_SOURCE_FIRST_OBJECTIVE_2026-09-01.md	canonical	elkies-k3	EC-K3-LATTICE-FOUNDRY-PRESCRIBED-ROOT-MW1-CENSUS	505023351cdaba5b4924f724c956dca882419efdcfe9c6dfdfb7b04bc605c27f
elkies-k3/LITERATURE_AND_NOVELTY_MAP_2026-09-03.md	reference	elkies-k3		358647eeec23010f39aa3237c7a0c6b6ab1bd7a6e1e3755d7abaa3d3660b0b2e
elkies-k3/LOWER_Q_FIBRATION_PATH_SEARCH_2026-08-20.md	reference	elkies-k3		4bccae51a079ae288e09fb82d3acc434fd32525cd740e14104de56ea1e56988a
elkies-k3/LOWER_ROOT_TWO_TWIST_SEARCH_2026-09-02.md	canonical	elkies-k3	EC-K3-RES-D5-TWO-MARKED-TWO-TWIST-POLYNOMIAL,EC-K3-RES-D5-TWO-MARKED-LOW-SLICE-ELIMINANTS,EC-K3-RES-A4-TWO-POINT-TATE-SLICE-OBSTRUCTION	f41e61328b130d31b0659972a0f6e66c47d9dec6f03fd79018bef7ff83cb738a
elkies-k3/MARKED_U_REALIZATION_PLANNER_2026-09-03.md	reference	elkies-k3		69839d2528d909ffbe6512039f55985540846ee63ca7197ae8ec8029ef63819e
elkies-k3/MW1_OPTIMAL_FIBRATION_PATH_2026-08-21.md	reference	elkies-k3		9dd95c8fe4b7b5400b7403288210ebf5d5c14e77b48e06faae9c82ae8fc9e115
elkies-k3/MW2_FIBRATION_PATH_2026-08-21.md	reference	elkies-k3		f06c1d3916af359e3d803ed1f26c6ad741443d0e7e808cafa370b99dfb988707
elkies-k3/MW2_RANK17_TRANSPORT_2026-08-21.md	reference	elkies-k3		7ffdcb3009e69aca41f9220a9f118a4aa53da80f259c56cbd2cce2d6ad6fb088
elkies-k3/MW3_A10_REDUCTION_2026-08-20.md	reference	elkies-k3		73c51dbb14a3ea5e6af5195f822adf45a02d7b99fff2697b4165028d4de20359
elkies-k3/MW3_COMPONENT_LABELS.md	reference	elkies-k3		b17f4defa580060427ca6ebc071f90247132560b7d9f71050badba7b7f12a50a
